Document ID,Citation,Source
44,"résidentielles, voient une partie de leurstroupesjouer maintenant les 《moins-disants》. Le dépassement des partis - peut-être même des clivages - ayant vécu",Le Monde
44,"5, sur sa loi éponyme. Lorsqu’il croyait encore dans l’avènement d’un 《nouveau monde》 sans usine à gaz. Celui qui semble déjà devenu ancien.",Marcel Gauchet
45,"le ministère de l’Intérieur, elle pourrait être tout aussi soutenue. 《Il ne faut pas parier sur une mobilisation qui s’éteint》, devance un conseiller de l’exécutif, quand un ministre s’attend à un",Ministère de l'Intérieur
45,"si les déclarations anticipées des grévistes se tassent sensiblement. 《Il y aura du monde》, préfère prévenir un conseiller de l’exécutif. Mais «s’il y a plus de",Le Monde
45,"mière ministre et son gouvernement se débattre face aux manifestants. 《Le président choisira son moment pour s’exprimer, s’il doit le faire》, balaie François Patriat, le patron des sénateurs macronistes. Pour l",François Patriat
45,"e légal de départ à 64 ans. Le point le plus symbolique de la réforme 《n’est plus négociable》, a-t-elle insisté le week-end dernier, alors que l’exécutif argue qu’",Le Monde
45,"soir, la chef du gouvernement a invité les ministres présents à être 《à l’offensive》 et à «monter au front». L’exécutif ne veut pas laisser prospérer un d",Le Monde
45,"u chef de l’État estiment qu’il faut muscler la parole de l’exécutif. 《La pédagogie, ça ne sert plus à rien. Les gens sont fixés sur les 64 ans, donc maintenant il faut faire de la politique》, souligne un parlementaire qui a l’oreille d’Emmanuel Macron, en cita",Emmanuel Macron
45,"nt en exemple Gérald Darmanin, qui a regretté que la Nupes cherche à 《bordéliser le pays》. Une façon de remobiliser le noyau macroniste et les électeurs de dro",Gérald Darmanin
45,"ite, quand la position des députés LR se fait parfois vacillante. 《Ce n’est pas la même chose d’être contre la réforme et contre le mouvement social》, juge un ministre, comme avec l’espoir que les perturbations lassent",Le Monde
45,"espacés et ne se presse pas de déclencher des grèves reconductibles. 《Maintenant, on doit descendre dans l’arène, garder le cap, ne pas répondre aux attaques permanentes. Et, comme on dit, “les chiens aboient, la caravane passe”》, avance un sénateur du premier cercle. C’est sans compter les voix di",Sénateur du premier cercle
45,"étrillé la réforme des retraites, qualifiée lundi sur France Inter de 《passeport pour le populisme d’extrême droite》. «Le report de l’âge de départ à 64 ans est un totem injuste», a déno",France Inter
45,"ncé l’ancienne socialiste qui a soutenu Emmanuel Macron en 2022. 《Elle et François Rebsamen (qui s’est opposé lui aussi au report de l’âge légal à 64 ans dans Le Figaro) savaient ce qu’il y avait dans le programme présidentiel. Ils sortent du bois parce qu’ils ont regardé les sondages》, ironise un ministre. Face à une mobilisation qui risque de s’inscrir",Le Figaro
45,"e dans la durée, l’exécutif entend être 《clair sur ce qui est intangible (64 ans) et souple sur les paramètres environnants (travail des seniors, droits pour les femmes…) pour ne pas faire déborder le vase de la mobilisation》, selon l’analyse faite par un membre du gouvernement. Un conseiller a",Le Monde
45,bonde: 《Les seniors et les femmes ce sont les seuls points qui peuvent évoluer lors de la discussion parlementaire.》 Conviée mardi à la réunion des députés de la majorité après une inter,La Bonde
46,"Ce que le géographe et essayiste Christophe Guilluy qualifie ainsi de 《 France périphérique 》 , la France « des préfectures et des sous-préfectures » , s'est en ef",Christophe Guilluy
46,"uestion à la veille d'une deuxième journée de protestation, ce mardi. 《 Ce n'est pas une surprise 》 , décrypte Jérôme Fourquet. Pour le directeur opinion et stratégies d",J\u00e9r\u00f4me Fourquet
46,"ation de ces préfectures et sous-préfectures s'explique notamment par 《 la différence de structure de la population locale entre petites villes et métropoles 》. Au sein des premières, la part de l'emploi public y apparaît comme p",Institut Montaigne
46,"répondérante. Encadrement syndical important 《 Des localités telles que Foix ou Privas peuvent être qualifiées de villes de fonctionnaires 》 , analyse le sondeur. « On dit souvent que l'hôpital y est le premier","Sondage ""Les Français et la fonction publique"""
46,"d'industries peut à son tour éclairer la mobilisation dans ces zones. 《Qui dit industrie dit population ouvrière. Et sensibilité accrue aux enjeux de pénibilité tels que le travail de nuit, le port de charges lourdes ou l'exposition à des produits chimiques 》 , note Jérôme Fourquet. C'est le cas en Bretagne, où plusieurs locali",Jérôme Fourquet
46,"geac, dans le Lot, avec la sous-traitance aéronautique (Figeac Aero). 《 Les ouvriers restent la catégorie socioprofessionnelle la plus opposée à l'allongement de la durée de cotisation et à l'augmentation de l'âge légal 》 ,rappelle également celui qui a théorisé l' « archipellisation » de l","""Les Echos"""
46,"écutif. Ceux-ci vivent plus massivement à l'intérieur des métropoles. 《 Ils vont occuper des métiers qui les satisfont et pour lesquels ils ont longtemps étudié. Ces catégories ont commencé à travailler tard et ne sont pas arc-boutées sur l'âge légal de départ mais sur la durée de cotisation 》 , fait valoir le politologue. Les réseaux de sociabilité restent enco",Le politologue
46,"ent plus affectée par la réforme, notamment les 44 ans de cotisation. 《 Comme décrit par les romans de Nicolas Mathieu, au sein d'une même génération, les têtes de classe partent étudier à Paris ou dans la capitale régionale, tandis que les autres trouvent des emplois sur place dans le bâtiment, la restauration, le tourisme 》 , analyse Jérôme Fourquet. Le thème des carrières longues y est donc",Nicolas Mathieu
46,"nt eu lieu le 19 janvier. Et cinq dans le département drômois voisin. 《 Dans ces villes moyennes, les réseaux de sociabilité et d'interconnaissance restent encore plus denses que dans les grandes métropoles. Les cortèges se révèlent très bon enfant. On y rencontre les voisins, les collègues, les cousins, les amis, ce qui peut jouer fortement dans la mobilisation 》 , expose le sondeur. Le second niveau d'explication se situe à une éc",Le Monde
46,"Pyrénées, dispose d'une culture revendicative historiquement ancrée. 《 Il s'agit d'une France qui va bien, qui n'est pas complètement décrochée, qui a la tête hors de l'eau 》 , résume l'auteur de La France sous nos yeux (Seuil). Le quart nord-e",Seuil
46,"le littoral provençal semblent à l'exact opposé de cette description. 《 Le sentiment de déclin est très présent au sein de ces régions où les habitants ont l'impression de compter pour une quantité négligeable 》 , indique Jérôme Fourquet. Ces zones constituent par ailleurs l'un de",Jérôme Fourquet
46,"s bastions du Rassemblement national et de l'abstention. 《On retrouve la même géographie que durant les rassemblements en soutien àCharlie Hebdo et contre les ordonnances travail. Dans ces territoires acquis au RN, la manifestation demeure plus rare》 , constate ainsi Jérôme Fourquet. À l'instar du 11 janvier 2015, les",Jérôme Fourquet
46,"ue 18 là où le parti lepéniste passait les 30 % lors du même scrutin. 《 Il existe là-bas une colère, mais surtout un désespoir. Les gens se disent : « À quoi bon ? 》 » , conclut le politologue.",Le politologue
47,"sations de salariés sortent ragaillardies de ce deuxième rendez-vous. 《C’est une des plus grandes manifestations organisées dans notre pays depuis des dizaines d’années》, s’est félicité Laurent Berger, au cœur du cortège parisien. Malgré u",Laurent Berger
47,"icats dans leur volonté de continuer, voire d’amplifier le mouvement. 《Il faudra durcir le ton et la question des grèves y compris des grèves reconductibles est posée》, a d’ores et déjà prévenu le leader de la CGT, Philippe Martinez, en",Philippe Martinez
47,"épart des cortèges, la première ministre avait tenté de les éteindre. 《Je ne doute pas une seconde que la majorité sera unie, avait assuré Élisabeth Borne devant les députés du parti présidentiel Renaissance et des partis alliés Horizons et MoDem. Dans l’Hémicycle aussi, soyez à l’affût de tous les mensonges. (…) Les oppositions n’ont rien à proposer, sauf une baisse des pensions, une hausse des impôts, ou de casser la dynamique de l’emploi.》 Une ligne dure Après avoir tenté de jouer sur le registre de la pédag",Le Monde
47,"e, le ministre du Travail Olivier Dussopt a brandi une mise en garde: 《Si nous retirions cette réforme, le système s’écroulerait et la pension des retraités s’écroulerait de 20% comme c’est écrit dans le rapport du COR.》 C’est ce que demandent pourtant des manifestants revigorés par l’ampl",Olivier Dussopt
47,"qui porteront la voix de la rue dans l’Hémicycle face à la majorité. 《Nous allons être de plus en plus nombreux, avec toujours plus de motivation et sans violence et nous voyons la panique en face》, a lancé la nouvelle secrétaire nationale d’EELV, Marine Tondelier. À",Marine Tondelier
47,"es à la présidentielle, Yannick Jadot prévoyait en début d’après-midi 《une mobilisation à plus de 2 millions》. Le député européen par ailleurs, n’a pas hésité à soutenir les actio",Yannick Jadot
47,"électricité par exemple, non pas contre les habitations privées, mais 《à partir du moment où ça entre dans le champ politique de l’exercice des mandats…》 Autre candidate à la présidentielle, la socialiste Anne Hidalgo a aus",Le Monde
47,"l’hôtel de ville de Paris. Une action critiquée par le gouvernement. 《Ils confondent leur fonction et leurs convictions》, s’est agacé un ministre, dénonçant une action illégale. «Insurrectio",Le Monde
47,"belins avec bonheur. Face à Emmanuel Macron, son diagnostic est fait: 《On ne peut pas diriger longtemps son pays contre son peuple. On voit bien aujourd’hui que nous dépassons largement le niveau des seules mobilisations politiques et syndicales…》 Au sein de la Nupes, la colère est forte contre la majorité président",Le Monde
47,"référendaire du RN plutôt que celle de la Nupes pourtant votée avant. 《Ils craignent que notre texte puisse avoir l’oreille des gaullistes sociaux et ils choisissent leur adversaire préféré》, tonne le député Jérôme Guedj, membre de la commission des affaires s",Jérôme Guedj
